panoid	pixel_error	gt_flow_u_min	gt_flow_v_min	gt_flow_u_mean	gt_flow_v_mean	gt_flow_mag_min	gt_flow_mag_max	gt_flow_mag_mean
20644	2.2776563	8.3073974e-07	2.4527311e-05	10.135309	11.075797	0.01702144	43.1638	16.63329
41804	2.611998	3.3071265e-06	2.7753413e-06	14.617107	14.367635	0.0046648085	60.606335	22.351555
40824	8.044829	2.7341768e-05	4.298985e-06	8.323861	9.573189	0.008779662	38.728416	14.142361
33304	3.7091033	2.1457672e-06	1.4044344e-05	18.224907	15.747514	0.022135675	61.430855	26.116674
85794	2.1348598	1.6605482e-06	4.7683716e-07	3.451403	1.9338707	0.0023633623	21.34501	4.200656
28558	5.1096215	3.284961e-05	1.3448298e-06	17.51616	15.367351	0.040447973	58.676373	25.234632
22678	2.0555196	1.2721866e-06	2.7567148e-07	2.2512546	2.8471746	0.0016863929	14.821109	4.1514854
32169	2.7688584	1.1920929e-07	8.1956387e-07	2.0256555	2.5600286	0.0025109323	12.917669	3.7546134
47190	1.247029	3.2419339e-06	2.5704503e-06	1.8571645	2.3144705	0.0072352835	8.64143	3.1949215
41850	3.7973144	6.292574e-05	3.7621707e-05	19.559729	17.271662	0.015154507	73.4043	28.484438
25586	3.5243745	2.5993213e-06	1.1064112e-06	4.8101373	4.282814	0.0059827236	19.68383	7.1597786
43952	2.8318095	3.8985163e-06	2.8945506e-06	3.233469	3.8425279	0.0045256554	17.519098	5.441648
43530	2.9773674	1.2293458e-07	3.4794211e-06	2.349498	3.8029842	0.0009918577	11.714506	4.888432
29378	3.3594005	1.1418946e-05	7.908791e-06	12.79944	12.288661	0.019115891	46.17332	20.121471
24614	2.505548	9.601936e-07	6.3329935e-08	5.5758953	7.0701423	0.002878604	51.787495	9.839697
15430	1.9105394	3.6414713e-07	3.0100346e-06	3.9770515	2.9686735	0.0050388565	21.737246	5.486444
15382	1.8446805	1.6087666e-05	2.4046749e-05	14.614595	12.707805	0.021637158	62.79052	21.45396
25486	6.5175185	2.7636066e-05	2.886355e-05	22.90291	25.559982	0.016941784	190.44743	37.445496
18036	4.1949015	3.5939738e-06	2.2649765e-06	23.081902	29.970703	0.019757845	157.7168	40.70803
80456	7.32589	1.9818544e-06	2.0116568e-06	7.361058	10.090274	0.0058750687	48.583153	13.099658
13614	2.5903099	5.0477684e-06	4.2170286e-06	11.886951	11.511222	0.01492563	45.276436	18.054483
13598	1.0898652	1.8431805e-05	1.3384968e-05	11.578585	11.614313	0.014201244	39.60173	17.737457
72939	50.516407	2.5331974e-07	1.2822449e-05	14.77135	12.442139	0.010895126	81.84293	19.929419
72838	3.5844865	8.4377825e-07	7.532537e-06	4.8293123	4.2051797	0.001452193	28.344513	7.1054997
18216	2.0256588	3.57721e-06	1.065433e-06	2.6273732	2.7545745	0.0016493595	27.817343	4.0770073
12826	1.4398712	6.459933e-05	6.7204237e-06	17.179874	17.11682	0.06561439	50.359257	26.592108
3625	1.2139144	3.1609088e-06	1.9818544e-06	2.7623856	2.8791332	0.0043506506	10.023871	4.398654
17181	3.295575	3.0558556e-05	4.2952597e-06	8.318099	8.547255	0.004243896	54.0246	13.025529
50556	1.1195306	2.0954758e-06	6.631017e-07	2.383048	2.191294	0.00082186173	10.940353	3.4866877
17148	4.896042	5.3998083e-06	1.3764948e-05	13.566182	14.377151	0.005662574	93.13785	21.297132
2540	1.8751581	7.98516e-06	1.225248e-05	2.929128	3.0431783	0.002461644	10.420942	4.503441
13194	1.948373	3.5530888e-05	1.17607415e-05	10.778018	11.949358	0.01099938	34.546864	17.363827
29290	2.1730702	5.794689e-06	6.7278743e-06	5.686824	6.172416	0.0057973503	23.478603	9.233993
7536	14.47731	5.1620416e-05	7.3201954e-06	38.62693	25.729378	0.019023573	123.79389	49.21222
48098	1.5977552	7.4133277e-07	2.6151538e-06	1.9757551	2.6589096	0.003813268	10.079254	3.709727
9743	1.814956	2.487097e-05	1.0766089e-06	17.389181	17.429298	0.006774712	54.24516	26.678585
41360	1.5060135	4.9564987e-06	4.0382147e-06	3.0154674	3.7515604	0.0038655137	12.754393	5.150944
40744	3.2503164	2.2721477e-05	8.493662e-07	5.174339	5.783902	0.7371964	34.556026	8.204118
18440	6.113678	9.890646e-07	1.1175871e-07	4.240763	5.550258	0.0007508084	124.14514	7.7810397
21908	1.0702077	3.7252903e-07	6.854534e-07	4.0873466	4.4961553	0.0016215877	23.284876	6.7363825
166	5.87407	1.5185215e-05	8.996576e-06	10.006938	14.160081	0.018975494	39.578552	18.789799
50314	2.0219116	2.7809292e-06	5.90235e-05	10.544149	12.457259	0.022921206	36.78408	17.8303
33824	1.6888789	2.7986243e-06	1.1384487e-05	9.829011	8.899472	0.017542843	34.489864	14.506946
3035	1.7532198	1.42958015e-05	1.17607415e-05	6.840066	6.7000017	0.007517811	30.011877	10.375098
70054	6.613611	4.2915344e-06	1.886487e-05	9.894849	6.7333336	0.015001289	28.940792	13.07339
73006	3.4647427	2.5480986e-06	2.399087e-06	3.9292097	4.951442	0.0049996753	14.70316	6.8143754
28837	1.2179979	3.4534372e-05	5.155802e-06	13.8940735	13.072095	0.012730658	43.43788	20.658455
15562	8.858138	1.1808239e-05	4.9047172e-05	8.2120495	11.313413	0.017501434	50.448097	15.750921
26068	3.0221794	1.2869947e-05	1.5839934e-05	14.239918	12.911131	0.12701304	60.23951	21.045286
37936	5.0022287	6.616302e-05	1.7993152e-05	21.554008	22.98652	0.037941538	66.30627	34.878685
65227	5.0473037	1.6404316e-05	2.2239983e-06	8.394103	5.5167627	0.004778561	25.735498	10.865599
13580	2.2906373	1.0930002e-05	5.0142407e-06	8.506199	10.312201	0.019255107	31.270317	14.6037855
10033	1.5861385	4.532747e-06	1.854077e-05	11.3308115	11.5995	0.026015043	46.29173	17.782042
7446	9.151857	7.0380047e-06	1.2177974e-05	9.579945	11.707798	0.0074451836	85.62728	16.404655
15168	0.9566915	1.7285347e-05	9.965152e-06	13.9829	14.598145	0.030667907	57.001854	21.991014
41314	1.5287205	6.0070306e-07	5.6624413e-06	4.79903	5.7932305	0.011875709	26.784739	8.111625
18900	2.7703314	5.1098876e-05	3.677234e-05	20.818274	23.07723	0.006974446	74.04617	35.066223
2849	1.5437063	4.1704625e-06	2.9351562e-05	4.320399	4.3947067	0.004134185	20.108652	6.709086
38798	1.5015502	6.392598e-06	3.669411e-06	3.782079	3.6247292	0.0019346491	18.114557	5.6425343
38910	1.5708435	7.310882e-07	1.1250377e-06	1.3991765	1.7394419	0.0032308297	9.49794	2.432869
51920	3.8068998	7.214956e-06	1.3381243e-05	4.41988	6.240347	0.0046794503	24.535852	8.304082
16062	2.8827946	3.2093376e-06	4.5076013e-06	7.9268436	7.3007264	0.002086625	51.1714	11.516738
81808	6.1691127	4.5169145e-05	4.8387796e-05	16.622862	16.10955	0.023389602	74.25695	25.167507
14782	6.449911	8.011237e-06	1.2740493e-05	15.042068	11.82901	0.014814801	87.861824	20.907251
18556	3.6539905	1.923088e-05	5.207956e-06	11.587895	13.671049	0.030510645	53.558937	19.23507
2494	3.2715402	1.1975877e-05	2.124533e-05	33.593304	32.56439	0.04053054	104.95161	52.742188
61508	13.755228	1.7182902e-05	2.9541552e-06	21.355757	12.347	0.20922218	55.693893	26.124533
50780	2.3943563	7.899478e-06	1.7791986e-05	5.1402955	4.373669	0.0070965495	36.11752	7.411173
8449	4.7065296	1.0905787e-06	0.00014987588	6.060784	23.971567	0.030054534	69.5557	25.073215
16524	2.5458012	6.1513856e-06	4.660338e-06	1.672671	1.702203	0.0031392174	7.692306	2.6438177
65446	7.227899	1.36327e-05	6.0498714e-06	11.188733	7.2805333	0.0111657735	30.761148	14.008589
1087	2.0842702	4.3241307e-06	1.752749e-05	8.025027	7.9608946	0.017959768	32.05827	12.350437
1221	7.1754513	1.9916333e-05	1.31726265e-05	8.091804	11.64319	0.0016055608	42.67515	15.705868
28601	1.7825593	9.712763e-06	2.906099e-05	16.147675	16.038536	0.026506972	57.187813	24.630533
70220	3.549071	9.201467e-07	8.568168e-08	2.930757	2.6534443	0.0055280086	12.251739	4.107315
2937	1.7446569	2.3469329e-07	9.380281e-06	5.1388116	4.6827517	0.0039433413	29.266687	7.67214
11142	2.1448102	8.7320805e-06	5.144626e-06	3.4071836	2.8046203	0.0026829927	21.972971	4.881888
3591	1.3538363	1.1352822e-05	2.4586916e-06	4.516633	4.784002	0.004373767	17.140835	7.407468
56007	3.3657787	5.58421e-06	1.1887401e-05	6.0099425	4.917901	0.0043116068	21.402506	8.622435
29543	1.5450418	2.30968e-07	1.2680888e-05	3.3739376	3.251307	0.002278845	23.045729	5.118462
38616	1.9778318	3.9521605e-05	5.3681433e-06	13.0187025	13.211834	0.015621394	42.241493	20.223528
41806	2.8229089	4.572794e-06	1.5832484e-05	12.233208	13.961428	0.01623911	54.20229	20.15696
90378	7.6831226	3.1495467e-05	3.4790486e-05	9.776045	9.214171	0.01963395	40.878983	14.301833
73039	3.1944945	3.4086406e-07	1.0095537e-06	2.221753	1.5371219	0.0055789202	11.440867	2.9781547
70221	5.5470004	2.6710331e-06	8.340925e-06	4.228449	4.112209	0.0025917336	21.260155	6.428941
25404	25.690714	0.00011389982	3.9387494e-05	28.666586	35.519955	0.051479243	131.78853	49.28111
14758	8.448708	6.7250803e-06	1.1317432e-05	18.66849	18.046118	0.005591193	92.02762	28.00749
27310	2.6970158	4.8803166e-05	1.9796193e-05	8.490157	8.729422	0.008566925	32.70025	13.372109
28535	10.023008	3.6643818e-05	1.2777746e-06	17.400173	14.506982	0.030700766	62.3093	24.556292
27474	2.405184	9.870157e-06	9.670854e-06	15.8133	15.313924	0.026709132	47.772476	23.918495
80475	25.536545	2.1090731e-05	8.236617e-06	17.030731	17.055597	0.020807015	98.21449	26.166805
17147	3.99154	3.1981617e-06	6.6097826e-05	23.29292	26.636816	0.046878867	126.24899	39.092216
9939	3.2834933	2.7529895e-06	1.4431775e-05	25.77191	24.25131	0.013188011	83.06833	38.34799
68763	3.286846	7.5548887e-06	6.966293e-07	5.1400437	5.3016114	0.0032464445	26.663208	8.162618
3005	1.4797112	4.0400773e-06	1.2181699e-06	2.7239313	2.734006	0.0022895325	14.08292	4.223581
64639	15.595388	5.5674464e-06	2.4616718e-05	15.629016	20.202415	0.009786205	67.3978	27.745403
24048	1.7664791	4.688278e-06	4.7013164e-06	8.016641	8.619168	0.012183312	37.025295	13.327655
25724	1.7090393	1.1650845e-06	1.3850629e-05	10.653009	11.216419	0.019193603	44.086746	16.853348
1237	1.6700771	9.20333e-06	4.80935e-06	5.527833	6.481978	0.00039441063	21.712397	9.182242
13334	19.682405	1.6665086e-05	4.3485314e-05	33.713688	15.4840765	0.023486888	91.59408	39.614834
25684	3.3691485	3.5544857e-05	1.7993152e-05	12.668781	13.160571	0.012341182	71.911194	19.76812
18670	3.884578	3.0035153e-06	7.2158873e-06	15.4472885	16.031433	0.015581337	67.2834	24.208883
47238	1.6534709	2.3711473e-06	2.451241e-06	12.78432	13.718415	0.02434446	46.199234	20.748001
17121	1.2276055	4.18704e-05	1.616776e-05	17.665813	16.171335	0.027291276	85.73859	26.598442
13458	1.2994013	2.1777116e-05	2.6077032e-06	10.807871	11.075106	0.0034852969	36.465195	16.810928
55795	6.1909637	1.0412186e-06	9.417534e-06	8.357081	5.3092823	0.006644386	38.227085	10.8949
43584	2.0410106	2.3767352e-06	1.527369e-07	1.312125	2.6732066	0.001702039	13.636593	3.1523757
65429	2.238954	5.7667494e-06	1.6786158e-05	16.184649	16.202606	0.011142897	54.899994	25.946293
33098	4.941252	0.00011839438	1.5877187e-05	14.591616	11.8513365	0.03298861	52.517403	20.551191
21952	1.8871701	5.9381127e-06	5.1371753e-06	9.9650345	10.388372	0.015531199	34.66353	16.215425
13340	2.8531587	1.3550743e-06	5.517155e-06	13.369588	12.279001	0.015102978	58.40414	19.82315
17060	1.6777866	1.9711442e-05	2.8125942e-06	15.239369	15.495689	0.022294363	57.575367	24.329105
3424	1.1630313	6.975606e-07	3.017485e-07	2.7684927	2.852352	0.0027588157	17.554802	4.4269657
12594	1.569635	3.5045668e-06	2.0969659e-05	15.109531	14.92876	0.032746356	55.62382	23.03309
51294	1.8785619	2.192147e-05	6.6161156e-06	8.182605	8.7551775	0.00373849	31.82828	13.5561
28624	1.9490587	1.7974526e-06	8.121133e-07	15.376032	14.811481	0.01628828	44.89144	23.158556
14854	1.8177786	1.065433e-06	1.4156103e-07	5.3099337	3.6421943	0.0023796316	23.166279	6.8640566
72811	6.7773247	1.301989e-06	1.1142343e-05	6.1735334	6.169875	0.003439797	51.70025	9.643773
1090	1.698789	2.9923394e-06	1.7631799e-05	6.8458185	7.022191	0.006066075	27.363714	10.713474
11560	3.127903	1.8440187e-07	5.2563846e-06	6.668648	6.508668	0.012169652	23.829645	10.393711
20216	6.1960807	4.527066e-05	1.8253922e-07	17.610247	14.509337	0.031233886	73.59348	25.149797
9642	1.5859317	5.9921294e-06	7.364899e-06	12.633769	12.1935005	0.019533034	40.50277	19.004929
7630	4.413499	1.6571954e-05	1.1660159e-06	28.15376	21.744423	0.012699856	81.06696	38.281746
40942	2.1775148	4.484318e-06	3.6980957e-05	15.833179	15.7857065	0.030140124	52.888126	24.61487
17754	2.300348	1.7704442e-06	1.937151e-07	2.860438	1.6595085	0.0074721873	8.078295	3.665745
22954	2.5932758	6.817281e-07	5.867332e-06	3.6090648	3.1778798	0.0029499072	12.704767	5.2479057
9788	3.8750255	4.2710453e-06	2.991408e-06	7.876602	5.31874	0.007172257	38.031044	10.550665
27685	11.26135	9.529293e-06	1.1652708e-05	29.503557	24.496904	0.021655204	126.48188	42.00013
15240	4.4874077	5.037524e-06	3.3721328e-05	2.8948326	16.25339	0.0065766037	27.658165	16.765276
15122	1.9197336	8.733012e-06	5.1781535e-06	14.331719	14.59603	0.017540842	49.868786	22.285786
9882	5.2100115	1.3497658e-05	6.974116e-05	23.971771	25.789343	0.036596883	111.2935	37.824604
37882	1.8638692	1.2582168e-06	1.4405698e-05	12.070601	12.22025	0.010472146	34.42406	18.808153
41208	1.817413	6.141141e-06	1.540035e-05	7.0497046	7.1645284	0.015842242	27.610716	11.023426
32818	2.57305	6.406568e-06	9.056181e-06	6.401824	6.638499	0.0060855583	27.022856	10.025586
33826	1.922845	1.2498349e-06	5.19678e-06	7.934101	6.823072	0.004847913	32.58591	11.367839
27925	9.271369	9.074807e-06	2.9467046e-06	18.515738	20.56541	0.013444269	86.60498	29.228073
29041	13.198495	1.6307458e-06	1.8615276e-05	34.814926	30.69055	0.020049203	133.55421	49.64694
28469	1.2849691	4.4424087e-07	1.4975667e-06	0.8145703	0.6819319	0.002961224	4.4527087	1.2267183
65311	1.212228	1.0039657e-06	8.571893e-06	1.5881675	1.400426	0.0024254376	5.7033205	2.302114
68705	3.168604	4.004687e-07	2.5331974e-07	5.2079134	4.0313005	0.003303686	25.771008	6.9972224
175	93.50115	5.984679e-06	2.456829e-05	14.020271	15.315785	0.02625962	97.21824	22.552752
